main_module	food_microbiome_metabolic_module	food_microbiome_metabolic_function	food_microbiome_functional_gene	food_microbiome_COG_KO
F3MC_carbohydrate_metabolism	F3MC_08_NAG_chitobiose_catabolism	F3MC_08_C046_Beta-N-acetyl-hexosaminidase_Chitobiase	F3MC_08_C046_Beta-N-acetyl-glucosaminidase-hyaluronoglucosaminidase_hylA	COG3525_K01197
F3MC_carbohydrate_metabolism	F3MC_08_NAG_chitobiose_catabolism	F3MC_08_C046_Beta-N-acetyl-hexosaminidase_Chitobiase	F3MC_08_C046_Beta-N-acetyl-hexosaminidase_Chitobiase_hexA	COG3525_K12373
F3MC_carbohydrate_metabolism	F3MC_08_NAG_chitobiose_catabolism	F3MC_08_C046_Beta-N-acetyl-hexosaminidase_Chitobiase	F3MC_08_C046_Beta-N-acetyl-hexosaminidase_nagZ	COG1472_K01207
F3MC_carbohydrate_metabolism	F3MC_08_NAG_chitobiose_catabolism	F3MC_08_C047_Diacetylchitobiose-6-phosphate_hydrolase	F3MC_08_C047_Diacetylchitobiose-6-phosphate_hydrolase_chbF	COG1486_K01222
F3MC_carbohydrate_metabolism	F3MC_08_NAG_chitobiose_catabolism	F3MC_08_C048_N-N-diacetylchitobiose_phosphorylase	F3MC_08_C048_N-N-diacetylchitobiose_phosphorylase_chbP	COG3459_K18675
F3MC_carbohydrate_metabolism	F3MC_08_NAG_chitobiose_catabolism	F3MC_08_C056_Chitooligosaccharide_monodeacetylase	F3MC_08_C056_Chitooligosaccharide_monodeacetylase_chbG	COG3394_K03478
F3MC_carbohydrate_metabolism	F3MC_08_NAG_chitobiose_catabolism	F3MC_08_C149_Chitinase	F3MC_08_C149_Chitinase_A_chiA	2EQI3_K01183
F3MC_carbohydrate_metabolism	F3MC_08_NAG_chitobiose_catabolism	F3MC_08_C149_Chitinase	F3MC_08_C149_Chitinase_B_chiB	COG3325_K01183
F3MC_carbohydrate_metabolism	F3MC_08_NAG_chitobiose_catabolism	F3MC_08_C149_Chitinase	F3MC_08_C149_Chitinase_C_chiC	COG3469_K01183
F3MC_carbohydrate_metabolism	F3MC_08_NAG_chitobiose_catabolism	F3MC_08_C150_Chitosanase	F3MC_08_C150_Chitosanase_csn	COG3409_K01233
F3MC_carbohydrate_metabolism	F3MC_08_NAG_chitobiose_catabolism	F3MC_08_C151_Hyaluronidase	F3MC_08_C151_Hyaluronidase_hylB	COG5492_K01727
F3MC_carbohydrate_metabolism	F3MC_08_NAG_chitobiose_catabolism	F3MC_08_C151_Hyaluronidase	F3MC_08_C151_Hyaluronidase_hylB	COG1196_K01727
F3MC_carbohydrate_metabolism	F3MC_09_trehalose_catabolism	F3MC_09_C049_Trehalose-6-phosphate_hydrolase	F3MC_09_C049_Trehalose-6-phosphate_hydrolase_treA	COG0366_K01226
F3MC_carbohydrate_metabolism	F3MC_09_trehalose_catabolism	F3MC_09_C050_Trehalose-6-phosphate_phosphorylase	F3MC_09_C050_Trehalose-6-phosphate_phosphorylase_treP	COG1554_K03731_*
F3MC_carbohydrate_metabolism	F3MC_09_trehalose_catabolism	F3MC_09_C051_Trehalose_phosphorylase	F3MC_09_C051_Trehalose_phosphorylase_treB	COG1554_K05342_*
F3MC_carbohydrate_metabolism	F3MC_09_trehalose_catabolism	F3MC_09_C087_4-alpha-D-1-4-alpha-D-glucano_trehalose_trehalohydrolase	F3MC_09_C087_4-alpha-D-1-4-alpha-D-glucano_trehalose_trehalohydrolase_treZ	COG0448_K01236_*
F3MC_carbohydrate_metabolism	F3MC_10_sorbose_sorbitol_catabolism	F3MC_10_C052_L-sorbose_1-phosphate_reductase	F3MC_10_C052_L-sorbose_1-phosphate_reductase_sorE	COG1063_K19956
F3MC_carbohydrate_metabolism	F3MC_10_sorbose_sorbitol_catabolism	F3MC_10_C053_D-sorbitol_dehydrogenase	F3MC_10_C053_D-sorbitol_dehydrogenase_sorD	COG1063_K00008
F3MC_carbohydrate_metabolism	F3MC_10_sorbose_sorbitol_catabolism	F3MC_10_C054_D-Sorbitol-6-phosphate_2-dehydrogenase	F3MC_10_C054_D-Sorbitol-6-phosphate_2-dehydrogenase_srlD	COG1028_K00068
F3MC_carbohydrate_metabolism	F3MC_10_sorbose_sorbitol_catabolism	F3MC_10_C055_Hexitol_phosphatase_A	F3MC_10_C055_Hexitol_phosphatase_A_HxpA	COG0637_K19270
F3MC_carbohydrate_metabolism	F3MC_10_trehalose_catabolism	F3MC_09_C049_Trehalose-6-phosphate_hydrolase	F3MC_09_C049_Trehalose-6-phosphate_hydrolase_treC	COG0366_K01215
F3MC_carbohydrate_metabolism	F3MC_11_maltose_starch_dextran_catabolism	F3MC_11_C057_Maltose-6-phosphate_glucosidase	F3MC_11_C057_Maltose-6-phosphate_glucosidase_malH	COG1486_K01232
F3MC_carbohydrate_metabolism	F3MC_11_maltose_starch_dextran_catabolism	F3MC_11_C058_Maltose_phosphorylase	F3MC_11_C058_Maltose_phosphorylase_mapA	COG1554_K00691
F3MC_carbohydrate_metabolism	F3MC_11_maltose_starch_dextran_catabolism	F3MC_11_C059_Alpha_beta-phosphoglucomutase	F3MC_11_C059_Alpha-phosphoglucomutase_pgmA	COG1109_K01835
F3MC_carbohydrate_metabolism	F3MC_11_maltose_starch_dextran_catabolism	F3MC_11_C059_Alpha_beta-phosphoglucomutase	F3MC_11_C059_Alpha-phosphoglucomutase_pgmA	COG0033_K01835
F3MC_carbohydrate_metabolism	F3MC_11_maltose_starch_dextran_catabolism	F3MC_11_C059_Alpha_beta-phosphoglucomutase	F3MC_11_C059_Beta-phosphoglucomutase_glucose-1-phosphate_phosphodismutase_pgmB	COG0637_K01838
F3MC_carbohydrate_metabolism	F3MC_11_maltose_starch_dextran_catabolism	F3MC_11_C060_Maltose_O-acetyltransferase	F3MC_11_C060_Maltose_O-acetyltransferase_maa	COG0110_K00661
F3MC_carbohydrate_metabolism	F3MC_11_maltose_starch_dextran_catabolism	F3MC_11_C061_Maltogenic_alpha-amylase_cyclomaltodextrinase	F3MC_11_C061_Maltogenic_alpha-amylase_cyclomaltodextrinase_nplT	COG0366_K01208
F3MC_carbohydrate_metabolism	F3MC_11_maltose_starch_dextran_catabolism	F3MC_11_C062_Oligo-1-6-alpha-glucosidase_sucrase-maltase-isomaltase	F3MC_11_C062_Oligo-1-6-alpha-glucosidase_sucrase-maltase-isomaltase_malL	COG0366_K01182
F3MC_carbohydrate_metabolism	F3MC_11_maltose_starch_dextran_catabolism	F3MC_11_C063_Maltodextrin_alpha-glucosidase	F3MC_11_C063_Maltodextrin_alpha-glucosidase_malZ	COG0366_K01187_*
F3MC_carbohydrate_metabolism	F3MC_11_maltose_starch_dextran_catabolism	F3MC_11_C064_Alpha-amylase	F3MC_11_C064_Alpha-amylase_malS	COG0366_K01176
F3MC_carbohydrate_metabolism	F3MC_11_maltose_starch_dextran_catabolism	F3MC_11_C065_4-alpha-glucanotransferase_amylomaltase	F3MC_11_C065_4-alpha-glucanotransferase_amylomaltase_malQ	COG1640_K00705_*
F3MC_carbohydrate_metabolism	F3MC_11_maltose_starch_dextran_catabolism	F3MC_11_C152_Starch_pullulanase	F3MC_11_C152_Starch_pullulanase_pulA	COG1523_K01200
F3MC_carbohydrate_metabolism	F3MC_11_maltose_starch_dextran_catabolism	F3MC_11_C153_Dextranase	F3MC_11_C153_Dextranase_dexA	COG5297_K05988
F3MC_carbohydrate_metabolism	F3MC_11_maltose_starch_dextran_catabolism	F3MC_11_C154_1-2-alpha-glucosylglycerol_phosphorylase	F3MC_11_C154_1-2-alpha-glucosylglycerol_phosphorylase_ggp	COG1554_K21355_*
F3MC_carbohydrate_metabolism	F3MC_12_NANA_catabolism	F3MC_12_C066_N-acetylneuraminate_epimerase	F3MC_12_C066_N-acetylneuraminate_epimerase_nanM	COG1082
F3MC_carbohydrate_metabolism	F3MC_12_NANA_catabolism	F3MC_12_C067_N-acetylneuraminate_lyase	F3MC_12_C067_N-acetylneuraminate_lyase_nanA	COG0329_K01639
F3MC_carbohydrate_metabolism	F3MC_12_NANA_catabolism	F3MC_12_C068_N-acetylmannosamine_kinase	F3MC_12_C068_N-acetylmannosamine_kinase_nanK	COG1940_K00845_K00885
F3MC_carbohydrate_metabolism	F3MC_12_NANA_catabolism	F3MC_12_C069_N-acetylmannosamine-6-phosphate_2-epimerase	F3MC_12_C069_N-acetylmannosamine-6-phosphate_2-epimerase_nanE	COG3010_K01788
F3MC_carbohydrate_metabolism	F3MC_13_lactose_galactose_catabolism	F3MC_13_C070_Beta-galactosidase	F3MC_13_C070_Beta-galactosidase_bgaA	COG1874_K12308_*
F3MC_carbohydrate_metabolism	F3MC_13_lactose_galactose_catabolism	F3MC_13_C070_Beta-galactosidase	F3MC_13_C070_Beta-galactosidase_lacZ_LacLM	COG3250_K01190_*
F3MC_carbohydrate_metabolism	F3MC_13_lactose_galactose_catabolism	F3MC_13_C071_Alpha-galactosidase	F3MC_13_C071_Alpha-galactosidase_melA	COG1486_K07406
F3MC_carbohydrate_metabolism	F3MC_13_lactose_galactose_catabolism	F3MC_13_C072_Alpha-galactosidase	F3MC_13_C072_Alpha-galactosidase_rafA	COG3345_K07407
F3MC_carbohydrate_metabolism	F3MC_13_lactose_galactose_catabolism	F3MC_13_C073_6-phospho-beta-galactosidase	F3MC_13_C073_6-phospho-beta-galactosidase_lacG	COG2723_K01220
F3MC_carbohydrate_metabolism	F3MC_13_lactose_galactose_catabolism	F3MC_13_C074_D-galactose_6-phosphate_isomerase	F3MC_13_C074_D-galactose_6-phosphate_isomerase_lacA-lacB	COG0698_K01819
F3MC_carbohydrate_metabolism	F3MC_13_lactose_galactose_catabolism	F3MC_13_C075_D-tagatose_6-phosphate_kinase	F3MC_13_C075_D-tagatose_6-phosphate_kinase_lacC	COG1105_K00917
F3MC_carbohydrate_metabolism	F3MC_13_lactose_galactose_catabolism	F3MC_13_C076_D-tagatose-1-6-diphosphate_aldolase	F3MC_13_C076_D-tagatose-1-6-diphosphate_aldolase_lacD	COG3684_K01635
F3MC_carbohydrate_metabolism	F3MC_13_lactose_galactose_catabolism	F3MC_13_C077_Galactose_1-epimerase	F3MC_13_C077_Galactose_1-epimerase_galM	COG2017_K01785
F3MC_carbohydrate_metabolism	F3MC_13_lactose_galactose_catabolism	F3MC_13_C078_Galactokinase	F3MC_13_C078_Galactokinase_galK	COG0153_K00849
F3MC_carbohydrate_metabolism	F3MC_13_lactose_galactose_catabolism	F3MC_13_C079_Galactose-1-phosphate_uridylyltransferase	F3MC_13_C079_Galactose-1-phosphate_uridylyltransferase_galT	COG4468_K00965
F3MC_carbohydrate_metabolism	F3MC_13_lactose_galactose_catabolism	F3MC_13_C080_UDP-glucose-4-epimerase	F3MC_13_C080_UDP-glucose-4-epimerase_galE	COG1087_K01784
F3MC_carbohydrate_metabolism	F3MC_13_lactose_galactose_catabolism	F3MC_13_C081_UTP-glucose-1-phosphate_uridylyltransferase	F3MC_13_C081_UTP-glucose-1-phosphate_uridylyltransferase_galU	COG1210_K00963
F3MC_carbohydrate_metabolism	F3MC_13_lactose_galactose_catabolism	F3MC_13_C082_N-acetylgalactosamine-6-phosphate_deacetylase	F3MC_13_C082_N-acetylgalactosamine-6-phosphate_deacetylase_agaA	COG1820_K02079
F3MC_carbohydrate_metabolism	F3MC_13_lactose_galactose_catabolism	F3MC_13_C083_D-galactosamine-6-phosphate_deaminase-isomerase	F3MC_13_C083_D-galactosamine-6-phosphate_deaminase-isomerase_agaS	COG2222_K02082
F3MC_carbohydrate_metabolism	F3MC_13_lactose_galactose_catabolism	F3MC_13_C159_Arabinogalactan_endo-1-4-beta-galactosidase-	F3MC_13_C159_Arabinogalactan_endo-1-4-beta-galactosidase_ganB	COG3867_K01224
F3MC_carbohydrate_metabolism	F3MC_14_glycogen_synthesis	F3MC_14_C084_Bacterial_glycogen_starch_synthase	F3MC_14_C084_Bacterial_glycogen_starch_synthase_glgA	COG0297_K00703
F3MC_carbohydrate_metabolism	F3MC_14_glycogen_synthesis	F3MC_14_C085_1-4-alpha-glucan_branching_enzyme	F3MC_14_C085_1-4-alpha-glucan_branching_enzyme_glgB	COG0296_K00700
F3MC_carbohydrate_metabolism	F3MC_14_glycogen_synthesis	F3MC_14_C086_Glucose-1-phosphate_adenylyltransferase_ADP-glucose_pyrophosphorylase	F3MC_14_C086_Glucose-1-phosphate_adenylyltransferase_ADP-glucose_pyrophosphorylase_glgC	COG0448_K00975
F3MC_carbohydrate_metabolism	F3MC_14_glycogen_synthesis	F3MC_15_C089_Alpha-1-4-glucan:maltose-1-phosphate_maltosyltransferase	F3MC_15_C089_Alpha-1-4-glucan:maltose-1-phosphate_maltosyltransferase_glgE	COG0366_K16147
F3MC_carbohydrate_metabolism	F3MC_15_glycogen_degradation	F3MC_15_C088_Catabolic_glycogen_maltodextrin_alpha-1-4-phosphorylase	F3MC_15_C088_Catabolic_glycogen_maltodextrin_alpha-1-4-phosphorylase_glgP	COG0058_K00688
F3MC_carbohydrate_metabolism	F3MC_15_glycogen_degradation	F3MC_15_C090_Catabolic_glycogen_alpha-1-6_debranching_protein	F3MC_15_C090_Catabolic_glycogen_alpha-1-6_debranching_protein_GlgX_glgX	COG1523_K01214_*
F3MC_carbohydrate_metabolism	F3MC_16_uronate_catabolism	F3MC_16_C091_D-galacturonate_isomerase	F3MC_16_C091_D-galacturonate_isomerase_uxaC	COG1904_K01812
F3MC_carbohydrate_metabolism	F3MC_16_uronate_catabolism	F3MC_16_C092_Tagaturonate_reductase	F3MC_16_C092_Tagaturonate_reductase_uxaB	COG0246_K00041_*
F3MC_carbohydrate_metabolism	F3MC_16_uronate_catabolism	F3MC_16_C093_D-altronate_dehydratase	F3MC_16_C093_D-altronate_dehydratase_uxaA	COG2721_K01685
F3MC_carbohydrate_metabolism	F3MC_16_uronate_catabolism	F3MC_16_C094_2-dehydro-3-deoxygluconokinase	F3MC_16_C094_2-dehydro-3-deoxygluconokinase_kdgK	COG0524_K00874
F3MC_carbohydrate_metabolism	F3MC_16_uronate_catabolism	F3MC_16_C095_D-glucosaminate-6-phosphate_ammonia_lyase	F3MC_16_C095_D-glucosaminate-6-phosphate_ammonia_lyase_dgaE	COG1921_K17468
F3MC_carbohydrate_metabolism	F3MC_16_uronate_catabolism	F3MC_16_C096_D-mannonate_fructuronate_reductase	F3MC_16_C096_D-mannonate_fructuronate_reductase_uxuB	COG0246_K00040
F3MC_carbohydrate_metabolism	F3MC_16_uronate_catabolism	F3MC_16_C097_D-mannonate_dehydratase	F3MC_16_C097_D-mannonate_dehydratase_uxuA	COG1312_K01686
F3MC_carbohydrate_metabolism	F3MC_16_uronate_catabolism	F3MC_16_C098_Beta-glucuronidase	F3MC_16_C098_Beta-glucuronidase_uidA	COG3250_K01195
F3MC_carbohydrate_metabolism	F3MC_16_uronate_catabolism	F3MC_16_C141_Glucuronate_dehydrogenase	F3MC_16_C141_Glucuronate_dehydrogenase_udh	COG0451_K18891
F3MC_carbohydrate_metabolism	F3MC_16_uronate_catabolism	F3MC_16_C142_Glucarate_dehydratase	F3MC_16_C142_Glucarate_dehydratase_gudD	COG4948_K01706
F3MC_carbohydrate_metabolism	F3MC_16_uronate_catabolism	F3MC_16_C143_5-dehydro-4-deoxyglucarate_dehydratase	F3MC_16_C143_5-dehydro-4-deoxyglucarate_dehydratase_kdgD	COG0329_K01707
F3MC_carbohydrate_metabolism	F3MC_16_uronate_catabolism	F3MC_16_C144_2-5-dioxopentanoate_dehydrogenase	F3MC_16_C144_2-5-dioxopentanoate_dehydrogenase_aldH 	COG1012_K13877
F3MC_carbohydrate_metabolism	F3MC_16_uronate_catabolism	F3MC_16_C155_Pectate_lyase-end-branch-1-4-alpha-D-galacturonan_hydrolase-	F3MC_16_C155_Pectate_lyase-end-branch-1-4-alpha-D-galacturonan_hydrolase_pelA	COG3866_K01728
F3MC_carbohydrate_metabolism	F3MC_16_uronate_catabolism	F3MC_16_C156_Pectin_lyase-end-branch-1-4-alpha-D-galacturonan_methyl_ester_hydrolase-	F3MC_16_C156_Pectin_lyase-end-branch-1-4-alpha-D-galacturonan_methyl_ester_hydrolase_pelB	COG3866_K01732
F3MC_carbohydrate_metabolism	F3MC_17_ascorbate_catabolism	F3MC_17_C100_L-ascorbate-6-phosphate_lactonase	F3MC_17_C100_L-ascorbate-6-phosphate_lactonase_ulaG	COG2220_K03476
F3MC_carbohydrate_metabolism	F3MC_17_ascorbate_catabolism	F3MC_17_C101_3-keto-L-gulonate-6-phosphate_decarboxylase	F3MC_17_C101_3-keto-L-gulonate-6-phosphate_decarboxylase_ulaD	COG0269_K03078_*
F3MC_carbohydrate_metabolism	F3MC_17_ascorbate_catabolism	F3MC_17_C157_L-ribulose-5-phosphate_3-epimerase	F3MC_17_C157_L-ribulose-5-phosphate_3-epimerase_ulaE	COG3623_K03079
F3MC_carbohydrate_metabolism	F3MC_18_galactonate_catabolism	F3MC_18_C102_D-galactonate_dehydratase	F3MC_18_C102_D-galactonate_dehydratase_dgoD	COG4948_K01684_*
F3MC_carbohydrate_metabolism	F3MC_18_galactonate_catabolism	F3MC_18_C103_2-dehydro-3-deoxy-6-phosphogalactonate_aldolase	F3MC_18_C103_2-dehydro-3-deoxy-6-phosphogalactonate_aldolase_dgoA	COG0800_K01631
F3MC_carbohydrate_metabolism	F3MC_18_galactonate_catabolism	F3MC_18_C104_2-keto-3-deoxy-galactonokinase	F3MC_18_C104_2-keto-3-deoxy-galactonokinase_dgoK	COG3734_K00883
F3MC_carbohydrate_metabolism	F3MC_19_fucose_catabolism	F3MC_19_C105_L-fucose_mutarotase	F3MC_19_C105_L-fucose_mutarotase_fucU	COG4154_K02431
F3MC_carbohydrate_metabolism	F3MC_19_fucose_catabolism	F3MC_19_C106_L-fucose_isomerase	F3MC_19_C106_L-fucose_isomerase_fucI	COG2407_K01818
F3MC_carbohydrate_metabolism	F3MC_19_fucose_catabolism	F3MC_19_C107_L-fuculokinase	F3MC_19_C107_L-fuculokinase_fucK	COG1070_K00879_*
F3MC_carbohydrate_metabolism	F3MC_19_fucose_catabolism	F3MC_19_C108_L-fuculose-phosphate_aldolase	F3MC_19_C108_L-fuculose-phosphate_aldolase_fucA	COG0235_K01628
F3MC_carbohydrate_metabolism	F3MC_19_fucose_catabolism	F3MC_19_C109_Lactaldehyde_reductase_fucose_pathway-	F3MC_19_C109_Lactaldehyde_reductase_fucose_pathway_fucO	COG1454_K00048
F3MC_carbohydrate_metabolism	F3MC_19_fucose_catabolism	F3MC_19_C158_Alpha-L-fucosidase	F3MC_19_C158_Alpha-L-fucosidase_fucA	COG3669_K01206
F3MC_carbohydrate_metabolism	F3MC_20_fructoseamine_catabolism	F3MC_20_C110_Fructoselysine-6-phosphate_deglycase	F3MC_20_C110_Fructoseamine-6-phosphate_deglycase_frlB	COG2222
F3MC_carbohydrate_metabolism	F3MC_20_fructoseamine_catabolism	F3MC_20_C110_Fructoselysine-6-phosphate_deglycase	F3MC_20_C110_Fructoselysine-6-phosphate_deglycase_frlB	COG2222_K10708
F3MC_carbohydrate_metabolism	F3MC_20_fructoseamine_catabolism	F3MC_20_C110_Fructoselysine-6-phosphate_deglycase	F3MC_20_C110_Fructoselysine-6-phosphate_deglycase_frlB	COG2222_K19510
F3MC_carbohydrate_metabolism	F3MC_21_myo-inositol_catabolism	F3MC_21_C111_Inositol_dehydrogenase	F3MC_21_C111_Inositol_dehydrogenase_iolG	COG0673_K00010
F3MC_carbohydrate_metabolism	F3MC_21_myo-inositol_catabolism	F3MC_21_C112_Scyllo-inosose_dehydratase	F3MC_21_C112_Scyllo-inosose_dehydratase_iolE	COG1082_K03335
F3MC_carbohydrate_metabolism	F3MC_21_myo-inositol_catabolism	F3MC_21_C113_3D-3-5_4-trihydroxycyclohexane-1-2-dione_hydrolase	F3MC_21_C113_3D-3-5_4-trihydroxycyclohexane-1-2-dione_hydrolase_iolD	COG3962_K03336
F3MC_carbohydrate_metabolism	F3MC_21_myo-inositol_catabolism	F3MC_21_C114_5-deoxy-D-glucuronate_isomerase	F3MC_21_C114_5-deoxy-D-glucuronate_isomerase_iolB	COG3718_K03337
F3MC_carbohydrate_metabolism	F3MC_21_myo-inositol_catabolism	F3MC_21_C115_5-dehydro-2-deoxy-D-gluconate_kinase	F3MC_21_C115_5-dehydro-2-deoxy-D-gluconate_kinase_iolC	COG0524_K03338
F3MC_carbohydrate_metabolism	F3MC_21_myo-inositol_catabolism	F3MC_21_C116_5-dehydro-2-deoxyphosphogluconate_aldolase	F3MC_21_C116_5-dehydro-2-deoxyphosphogluconate_aldolase_iolJ	COG0191_K03339
F3MC_carbohydrate_metabolism	F3MC_21_myo-inositol_catabolism	F3MC_21_C117_scyllo-inosose_epimerase_isomerase	F3MC_21_C117_scyllo-inosose_epimerase_isomerase_iolI	COG4130_K06606
F3MC_carbohydrate_metabolism	F3MC_21_myo-inositol_catabolism	F3MC_21_C118_myo-inositol_catabolism_protein	F3MC_21_C118_myo-inositol_catabolism_protein_iolH	COG1082_K06605
F3MC_carbohydrate_metabolism	F3MC_21_myo-inositol_catabolism	F3MC_21_C118_myo-inositol_catabolism_protein	F3MC_21_C118_myo-inositol_catabolism_protein_iolS	COG0667_K06607
F3MC_carbohydrate_metabolism	F3MC_21_myo-inositol_catabolism	F3MC_21_C120_myo-inositol-1-monophosphatase	F3MC_21_C120_myo-inositol-1-monophosphatase_suhB	COG0483_K01092
F3MC_carbohydrate_metabolism	F3MC_22_ribose_nuclotide_catabolism	F3MC_22_C121_D-ribose_pyranase	F3MC_22_C121_D-ribose_pyranase_rbsD	COG1869_K06726
F3MC_carbohydrate_metabolism	F3MC_22_ribose_nuclotide_catabolism	F3MC_22_C122_D-ribokinase	F3MC_22_C122_D-ribokinase_rbsk	COG0524_K00852
F3MC_carbohydrate_metabolism	F3MC_22_ribose_nuclotide_catabolism	F3MC_22_C123_Pyrimidine-nucleoside_phosphorylase	F3MC_22_C123_Pyrimidine-nucleoside_phosphorylase_deoA	COG0213_K00758
F3MC_carbohydrate_metabolism	F3MC_22_ribose_nuclotide_catabolism	F3MC_22_C123_Pyrimidine-nucleoside_phosphorylase	F3MC_22_C123_Pyrimidine-nucleoside_phosphorylase_deoA	COG0213_K00756
F3MC_carbohydrate_metabolism	F3MC_22_ribose_nuclotide_catabolism	F3MC_22_C123_Pyrimidine-nucleoside_phosphorylase	F3MC_22_C123_Uridine_phosphorylase_udp	COG2820_K00757
F3MC_carbohydrate_metabolism	F3MC_22_ribose_nuclotide_catabolism	F3MC_22_C124_Phosphopentomutase	F3MC_22_C124_Phosphopentomutase_deoB	COG1015_K01839
F3MC_carbohydrate_metabolism	F3MC_22_ribose_nuclotide_catabolism	F3MC_22_C125_Deoxyribose-phosphate_aldolase	F3MC_22_C125_Deoxyribose-phosphate_aldolase_deoC	COG0274_K01619
F3MC_carbohydrate_metabolism	F3MC_22_ribose_nuclotide_catabolism	F3MC_22_C126_Purine-nucleoside_phosphorylase	F3MC_22_C126_Purine-nucleoside_phosphorylase_deoD	COG0813_K03784
F3MC_carbohydrate_metabolism	F3MC_22_ribose_nuclotide_catabolism	F3MC_22_C126_Purine-nucleoside_phosphorylase	F3MC_22_C126_Purine-nucleoside_phosphorylase_punA	COG0005_K00772_*
F3MC_carbohydrate_metabolism	F3MC_22_ribose_nuclotide_catabolism	F3MC_22_C127_Inosine-uridine_preferring_nucleoside_hydrolase	F3MC_22_C127_Inosine-uridine_preferring_nucleoside_hydrolase_iunH	COG1957_K01239_*
F3MC_carbohydrate_metabolism	F3MC_22_ribose_nuclotide_catabolism	F3MC_22_C127_Inosine-uridine_preferring_nucleoside_hydrolase	F3MC_22_C127_Inosine-uridine_preferring_nucleoside_hydrolase_rihA	COG1957_K01250
F3MC_carbohydrate_metabolism	F3MC_22_ribose_nuclotide_catabolism	F3MC_22_C128_Adenine_phosphoribosyltransferase	F3MC_22_C128_Adenine_phosphoribosyltransferase_apt	COG0503_K00759
F3MC_carbohydrate_metabolism	F3MC_22_ribose_nuclotide_catabolism	F3MC_22_C129_Hypoxanthine_phosphoribosyltransferase	F3MC_22_C129_Hypoxanthine_phosphoribosyltransferase_hpt	COG0634_K00760
F3MC_carbohydrate_metabolism	F3MC_23_arabinose_catabolism	F3MC_23_C130_L-arabinose_isomerase	F3MC_23_C130_L-arabinose_isomerase_araA	COG2160_K01804
F3MC_carbohydrate_metabolism	F3MC_23_arabinose_catabolism	F3MC_23_C131_Ribulokinase	F3MC_23_C131_Ribulokinase_araB_firmicultes	COG1070_K00853
F3MC_carbohydrate_metabolism	F3MC_23_arabinose_catabolism	F3MC_23_C131_Ribulokinase	F3MC_23_C131_Ribulokinase_araB	COG1069_K00853
F3MC_carbohydrate_metabolism	F3MC_23_arabinose_catabolism	F3MC_23_C132_L-ribulose-5-phosphate_4-epimerase	F3MC_23_C132_L-ribulose-5-phosphate_4-epimerase_araD	COG0235_K03077
F3MC_carbohydrate_metabolism	F3MC_23_arabinose_catabolism	F3MC_23_C160_Alpha-N-arabinofuranosidase	F3MC_23_C160_Alpha-N-arabinofuranosidase_abfA	COG1621_K01209
F3MC_carbohydrate_metabolism	F3MC_24_xylose_xyloside_catabolism	F3MC_24_C133_Xylose_isomerase	F3MC_24_C133_Xylose_isomerase_xylA	COG2115_K01805
F3MC_carbohydrate_metabolism	F3MC_24_xylose_xyloside_catabolism	F3MC_24_C134_L-xylulose_kinase	F3MC_24_C134_L-xylulose_kinase_lyxK	COG1070_K00880
F3MC_carbohydrate_metabolism	F3MC_24_xylose_xyloside_catabolism	F3MC_24_C134_L-xylulose_kinase	F3MC_24_C134_L-xylulose_kinase_xylB	COG1070_K00854
F3MC_carbohydrate_metabolism	F3MC_24_xylose_xyloside_catabolism	F3MC_24_C135_Beta-xylosidase	F3MC_24_C135_Beta-xylosidase_xynB	COG3507_K01198
F3MC_carbohydrate_metabolism	F3MC_24_xylose_xyloside_catabolism	F3MC_24_C136_Alpha-xylosidase	F3MC_24_C136_Alpha-xylosidase_xylQ-xylS	COG1501_K01811
F3MC_carbohydrate_metabolism	F3MC_25_rhamnose_catabolism	F3MC_25_C137_Rhamnulokinase	F3MC_25_C137_Rhamnulokinase_rhaB	COG1070_K00848
F3MC_carbohydrate_metabolism	F3MC_25_rhamnose_catabolism	F3MC_25_C138_L-rhamnose_mutarotase	F3MC_25_C138_L-rhamnose_mutarotase_rhaM	COG3254_K03534
F3MC_carbohydrate_metabolism	F3MC_25_rhamnose_catabolism	F3MC_25_C139_L-rhamnose_isomerase	F3MC_25_C139_L-rhamnose_isomerase_rhaA	COG4806_K01813
F3MC_carbohydrate_metabolism	F3MC_25_rhamnose_catabolism	F3MC_25_C140_Rhamnulose-1-phosphate_aldolase	F3MC_25_C140_Rhamnulose-1-phosphate_aldolase_rhaD	COG0235_K01629
F3MC_carbohydrate_metabolism	F3MC_25_rhamnose_catabolism	F3MC_25_C161_Alpha-L-rhamnosidase	F3MC_25_C161_Alpha-L-rhamnosidase_ramA	COG3408_K05989
F3MC_carbohydrate_metabolism	F3MC_26_formaldehyde_assimilation	F3MC_26_C162_3-hexulose-6-phosphate_synthase	F3MC_26_C162_3-hexulose-6-phosphate_synthase_hxlA	COG0269_K08093
F3MC_carbohydrate_metabolism	F3MC_26_formaldehyde_assimilation	F3MC_26_C163_6-phospho_3-hexuloisomerase	F3MC_26_C163_6-phospho_3-hexuloisomerase_hlxB	COG0794_K08094
F3MC_carbohydrate_metabolism	F3MC_27_ketogluconate_catabolism	F3MC_27_C164_2-keto-D-gluconate_reductase	F3MC_27_C164_2-keto-D-gluconate_reductase_ghrB	COG1052_K00032
